author,committer,sha,body,date,URL,issue,files_changed
yyx990803,yyx990803,00c137fb27878e2b11ea4b52032f1757aa9059dd,test: check unexpected warnings,2016-11-24 16:50:20,https://api.github.com/repos/vuejs/vue/commits/00c137fb27878e2b11ea4b52032f1757aa9059dd,,"['test/helpers/to-have-been-warned.js', 'test/helpers/wait-for-update.js']"
yyx990803,yyx990803,3cfd84346f803e9516d2e307f7c4b1ffac3aef16,fix style !important spec,2016-11-24 16:21:25,https://api.github.com/repos/vuejs/vue/commits/3cfd84346f803e9516d2e307f7c4b1ffac3aef16,,['test/unit/features/directives/style.spec.js']
yyx990803,yyx990803,e89830230c5747fbe1b70bb4e6c423c3ec2934cc,fix browser env detection for jsdom in Node 7,2016-11-24 16:03:27,https://api.github.com/repos/vuejs/vue/commits/e89830230c5747fbe1b70bb4e6c423c3ec2934cc,,['src/core/util/env.js']
yyx990803,yyx990803,26b6374c3ce39a6f5ff4d5915990f7c5cb3b1295,test for static style !important support,2016-11-24 15:15:05,https://api.github.com/repos/vuejs/vue/commits/26b6374c3ce39a6f5ff4d5915990f7c5cb3b1295,,['test/unit/features/directives/style.spec.js']
yyx990803,yyx990803,ac060163c3095d71b5c1a93d2302ccba7daa1db5,handle !important in static styles (fix #4306),2016-11-24 15:12:02,https://api.github.com/repos/vuejs/vue/commits/ac060163c3095d71b5c1a93d2302ccba7daa1db5,['4306'],['src/platforms/web/runtime/modules/style.js']
yyx990803,yyx990803,6034c3e69977d4624298754dd9d83fa1f19fb72d,ensure methods are available in data() (close #4302),2016-11-24 15:02:20,https://api.github.com/repos/vuejs/vue/commits/6034c3e69977d4624298754dd9d83fa1f19fb72d,['4302'],"['src/core/instance/state.js', 'test/unit/features/options/data.spec.js']"
yyx990803,yyx990803,c32ea056a552ac792dcb52bd22cb19dba761c229,[release] 2.1.3,2016-11-24 00:22:03,https://api.github.com/repos/vuejs/vue/commits/c32ea056a552ac792dcb52bd22cb19dba761c229,,['package.json']
yyx990803,yyx990803,00ffe96edac0e10543265758fc895cd1a351b6c5,[build] 2.1.3,2016-11-24 00:21:51,https://api.github.com/repos/vuejs/vue/commits/00ffe96edac0e10543265758fc895cd1a351b6c5,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,9e5d882bd2e40e9593f76ae557e6060e0319fd40,[release] 2.1.2,2016-11-23 23:42:05,https://api.github.com/repos/vuejs/vue/commits/9e5d882bd2e40e9593f76ae557e6060e0319fd40,,['package.json']
yyx990803,yyx990803,b694e3ad9e38b73c1a7f92717e3adf8ebf2641b0,[build] 2.1.2,2016-11-23 23:41:50,https://api.github.com/repos/vuejs/vue/commits/b694e3ad9e38b73c1a7f92717e3adf8ebf2641b0,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/build.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/build.js', 'packages/vue-template-compiler/package.json']"
yyx990803,yyx990803,e4591ce75b0e74e42fe22ac0ede9622770d08927,simplify proxy mode logic and fix case for mount,2016-11-23 23:35:25,https://api.github.com/repos/vuejs/vue/commits/e4591ce75b0e74e42fe22ac0ede9622770d08927,,['src/core/instance/proxy.js']
yyx990803,yyx990803,aa5f5d1198db2c9480a317b1db48c470c850949d,ensure $scopedSlots is always an object (close #4301),2016-11-23 23:04:35,https://api.github.com/repos/vuejs/vue/commits/aa5f5d1198db2c9480a317b1db48c470c850949d,['4301'],"['flow/component.js', 'src/core/instance/render.js']"
yyx990803,yyx990803,b2b9d1c2729c13e80feadebf9664f78914417129,fix property reference proxy check for hand-written render functions,2016-11-23 22:46:41,https://api.github.com/repos/vuejs/vue/commits/b2b9d1c2729c13e80feadebf9664f78914417129,,"['src/core/instance/proxy.js', 'test/unit/features/instance/render-proxy.spec.js']"
yyx990803,yyx990803,adf33c18eb1e24676af22d85d072fe6bfa83c99c,[release] 2.1.1,2016-11-23 21:00:42,https://api.github.com/repos/vuejs/vue/commits/adf33c18eb1e24676af22d85d072fe6bfa83c99c,,['package.json']
yyx990803,yyx990803,4ee925840212121263d8bc825a1aa49e2404376a,[build] 2.1.1,2016-11-23 21:00:41,https://api.github.com/repos/vuejs/vue/commits/4ee925840212121263d8bc825a1aa49e2404376a,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/build.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/build.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js', 'yarn.lock']"
HerringtonDarkholme,yyx990803,fce3f04a44073a03eff8e0c1ff4c10d2e4c7751e,"Ensure Vue instance's vnode and element is up to date (#4299)

* fix #4284, recursively update vnode element

* fix #4284, ensure vm's vnode is up to date

* add test for edge case",2016-11-23 18:18:52,https://api.github.com/repos/vuejs/vue/commits/fce3f04a44073a03eff8e0c1ff4c10d2e4c7751e,"['4284', '4284']","['src/core/instance/lifecycle.js', 'src/core/vdom/patch.js', 'test/unit/modules/vdom/patch/edge-cases.spec.js']"
yyx990803,yyx990803,9d0bc9768b40fa5fab3a648724f50385f2552ff7,fix sfc parser special tag check for nested templates (fix #4289),2016-11-23 18:15:09,https://api.github.com/repos/vuejs/vue/commits/9d0bc9768b40fa5fab3a648724f50385f2552ff7,['4289'],"['src/compiler/parser/html-parser.js', 'test/unit/modules/sfc/sfc-parser.spec.js']"
yyx990803,yyx990803,fa61c0042c1f4da130417cc90123deda64bc9b70,fix proxy missing property detection when render function does not use `with`,2016-11-23 17:57:25,https://api.github.com/repos/vuejs/vue/commits/fa61c0042c1f4da130417cc90123deda64bc9b70,,"['src/core/instance/proxy.js', 'test/unit/features/instance/render-proxy.spec.js']"
yyx990803,yyx990803,1a7b910feb8c8dce7da80e4b148b65a5e4a0fbea,inherit child reference from old node when patching static nodes (fix #4288),2016-11-23 14:42:52,https://api.github.com/repos/vuejs/vue/commits/1a7b910feb8c8dce7da80e4b148b65a5e4a0fbea,['4288'],"['src/core/vdom/patch.js', 'test/unit/features/directives/once.spec.js']"
yyx990803,yyx990803,f4647b01f8340eb0d21d14f4fc1a720855fee3d5,[release] 2.1.0,2016-11-22 16:15:07,https://api.github.com/repos/vuejs/vue/commits/f4647b01f8340eb0d21d14f4fc1a720855fee3d5,,['package.json']
yyx990803,yyx990803,1c2e858d9f8af464e4a7a7a2bfe4c2ac8b517aab,[build] 2.1.0,2016-11-22 16:15:07,https://api.github.com/repos/vuejs/vue/commits/1c2e858d9f8af464e4a7a7a2bfe4c2ac8b517aab,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/build.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/build.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,99251ec59efe0141806193c0fd4d614fa6ad5d77,add rule of thumb to dist file readme,2016-11-22 15:11:12,https://api.github.com/repos/vuejs/vue/commits/99251ec59efe0141806193c0fd4d614fa6ad5d77,,['dist/README.md']
ktsn,yyx990803,c57ba3e622c5699ce2e657b0d9a71ce4bdd6dfba,global mixin should not drop scope id (fix #4266) (#4274),2016-11-22 14:22:21,https://api.github.com/repos/vuejs/vue/commits/c57ba3e622c5699ce2e657b0d9a71ce4bdd6dfba,['4266'],"['src/core/instance/init.js', 'test/unit/features/global-api/mixin.spec.js']"
yyx990803,yyx990803,b45b974a5c866abd8dc777ccac511af30b72b91b,limit mouse event modifiers to mouse events,2016-11-21 22:34:03,https://api.github.com/repos/vuejs/vue/commits/b45b974a5c866abd8dc777ccac511af30b72b91b,,"['src/compiler/codegen/events.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,bb6089c6e16e266f8f254940977a48e9472b1109,adjust keep-alive name matching priority,2016-11-21 21:44:52,https://api.github.com/repos/vuejs/vue/commits/bb6089c6e16e266f8f254940977a48e9472b1109,,['src/core/components/keep-alive.js']
yyx990803,yyx990803,cc4f4c5bda0043732d4b7449f2af3c7c0e223854,v-elseif -> v-else-if,2016-11-21 20:25:08,https://api.github.com/repos/vuejs/vue/commits/cc4f4c5bda0043732d4b7449f2af3c7c0e223854,,"['src/compiler/parser/index.js', 'test/unit/features/directives/if.spec.js', 'test/unit/features/directives/once.spec.js', 'test/unit/features/directives/style.spec.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/compiler/optimizer.spec.js', 'test/unit/modules/compiler/parser.spec.js']"
defcc,yyx990803,af78bcf916a12a06cb5ab1b663b079b733ee5c9b,"Support v-if multiple conditions (#4271)

* add if conditions

* update v-if conditional

* update test

* update test case

* add test case

* update if conditions

* update walkThroughConditionsBlocks

* update v-elseif

* update v-once with v-elseif test case

* update style with v-elseif

* update flow type",2016-11-21 20:24:54,https://api.github.com/repos/vuejs/vue/commits/af78bcf916a12a06cb5ab1b663b079b733ee5c9b,,"['flow/compiler.js', 'src/compiler/codegen/index.js', 'src/compiler/optimizer.js', 'src/compiler/parser/index.js', 'test/unit/features/directives/if.spec.js', 'test/unit/features/directives/once.spec.js', 'test/unit/features/directives/style.spec.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/compiler/optimizer.spec.js', 'test/unit/modules/compiler/parser.spec.js']"
yyx990803,yyx990803,a0d8603f90479710ba54bc1b26c7f5fef1b5e9a7,support destructuring in v-for alias,2016-11-21 16:41:18,https://api.github.com/repos/vuejs/vue/commits/a0d8603f90479710ba54bc1b26c7f5fef1b5e9a7,,"['src/compiler/parser/index.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,662586b24ac4065a773377618dd828f6f9875b67,update version mismatch message,2016-11-21 15:52:33,https://api.github.com/repos/vuejs/vue/commits/662586b24ac4065a773377618dd828f6f9875b67,,['packages/vue-template-compiler/index.js']
yyx990803,yyx990803,db35444331f019dd9f051b40bb36711064796f85,properly handle special newline unicode chars (fix #4268),2016-11-21 15:29:57,https://api.github.com/repos/vuejs/vue/commits/db35444331f019dd9f051b40bb36711064796f85,['4268'],"['src/compiler/codegen/index.js', 'src/compiler/parser/index.js']"
yyx990803,yyx990803,a11ba690944ccc4859a7951003fd6a97ed228a03,remove fdescribe,2016-11-21 15:27:54,https://api.github.com/repos/vuejs/vue/commits/a11ba690944ccc4859a7951003fd6a97ed228a03,,['test/unit/features/component/component-keep-alive.spec.js']
yyx990803,yyx990803,e5d7f32cf69b6094aaecd71e09ce807e705d2347,tests for keep-alive include/exclude,2016-11-21 14:51:06,https://api.github.com/repos/vuejs/vue/commits/e5d7f32cf69b6094aaecd71e09ce807e705d2347,,['test/unit/features/component/component-keep-alive.spec.js']
yyx990803,yyx990803,38b8cfdf967ac684883e3356ce8277e9334f0522,handle regex with pipes in filter parser,2016-11-21 02:42:25,https://api.github.com/repos/vuejs/vue/commits/38b8cfdf967ac684883e3356ce8277e9334f0522,,"['src/compiler/parser/filter-parser.js', 'test/unit/features/filter/filter.spec.js']"
yyx990803,yyx990803,27009bc5593c287ef26020061e98789d1dd733f0,include/exclude for keep-alive,2016-11-21 02:35:55,https://api.github.com/repos/vuejs/vue/commits/27009bc5593c287ef26020061e98789d1dd733f0,,['src/core/components/keep-alive.js']
yyx990803,yyx990803,e81421c8996a7f5f1f584ca13c2752f954573a9b,wip: fix codegen,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/e81421c8996a7f5f1f584ca13c2752f954573a9b,,['src/compiler/codegen/index.js']
yyx990803,yyx990803,2dc2d062b1af826add087d832a3f68806e2ef2b1,adjust build,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/2dc2d062b1af826add087d832a3f68806e2ef2b1,,"['benchmarks/ssr/renderToStream.js', 'benchmarks/ssr/renderToString.js', 'build/build.js', 'build/config.js', 'dist/README.md', 'flow/compiler.js', 'package.json', 'src/compiler/parser/index.js', 'src/core/config.js', 'src/core/index.js', 'src/core/instance/render.js', 'src/core/observer/index.js', 'src/core/util/env.js', 'src/entries/web-runtime.js', 'src/entries/web-server-renderer.js', 'src/platforms/web/compiler/index.js', 'src/server/create-renderer.js', 'src/server/render.js', 'test/ssr/fixtures/app.js', 'test/ssr/fixtures/cache.js', 'test/ssr/ssr-env.spec.js', 'test/ssr/ssr-stream.spec.js', 'test/ssr/ssr-string.spec.js', 'test/unit/features/instance/properties.spec.js']"
yyx990803,yyx990803,30f890cf3cb17fd54563e65527cd05045f235aeb,support es6 template strings in filter parser,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/30f890cf3cb17fd54563e65527cd05045f235aeb,,"['src/compiler/parser/filter-parser.js', 'test/unit/features/filter/filter.spec.js']"
yyx990803,yyx990803,71ce60da9a355263ad520acead8b7380dd2e1ae7,support filters in v-bind,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/71ce60da9a355263ad520acead8b7380dd2e1ae7,,"['src/compiler/helpers.js', 'src/compiler/parser/index.js', 'test/unit/features/filter/filter.spec.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,3575ff4a8853da73ddeb21d717e5b00bde5bd12e,wip: codegen for scoped slots,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/3575ff4a8853da73ddeb21d717e5b00bde5bd12e,,"['flow/compiler.js', 'src/compiler/codegen/index.js', 'src/compiler/parser/index.js']"
yyx990803,yyx990803,9ddbbcc340aa092699aca349492ffd50e18f1ba4,wip: scoped slot implementation,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/9ddbbcc340aa092699aca349492ffd50e18f1ba4,,"['flow/component.js', 'src/compiler/codegen/index.js', 'src/core/instance/render.js']"
yyx990803,yyx990803,87186bfec295766092b0bd292262ef7e381c5573,improve build file readme,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/87186bfec295766092b0bd292262ef7e381c5573,,['dist/README.md']
yyx990803,yyx990803,7f36f99f6c9bf6130f298fb79538f09fce7ef2fc,tests for scoped slots,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/7f36f99f6c9bf6130f298fb79538f09fce7ef2fc,,"['flow/compiler.js', 'src/compiler/codegen/index.js', 'src/compiler/parser/index.js', 'src/core/instance/render.js', 'test/unit/features/component/component-scoped-slot.spec.js']"
yyx990803,yyx990803,745f8a9125d613e3f2eea1d4f4efe993787fea36,add scoped slots render function usage test,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/745f8a9125d613e3f2eea1d4f4efe993787fea36,,['test/unit/features/component/component-scoped-slot.spec.js']
yyx990803,yyx990803,303378f85b26934396e2f6dc0973f6982da2beb1,support default scoped slot + function children as scoped slot,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/303378f85b26934396e2f6dc0973f6982da2beb1,,"['.babelrc', 'flow/vnode.js', 'package.json', 'src/compiler/parser/index.js', 'src/core/instance/render.js', 'src/core/vdom/create-element.js', 'test/unit/features/component/component-scoped-slot.spec.js']"
yyx990803,yyx990803,0b78ea96961b5871054bdc4cbf42a98bb64e4575,properly handle inline function expressions in v-on,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/0b78ea96961b5871054bdc4cbf42a98bb64e4575,,"['src/compiler/codegen/events.js', 'test/unit/features/directives/on.spec.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,0458e2edb289d7c84a617a652edfbc425099b2ce,adjustment: scoped slots must use <template>,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/0458e2edb289d7c84a617a652edfbc425099b2ce,,"['src/compiler/parser/index.js', 'test/unit/features/component/component-scoped-slot.spec.js']"
yyx990803,yyx990803,03043b90818af1cc42b3d5398a9ed519e64d77cf,support .camel modifier,2016-11-20 17:03:43,https://api.github.com/repos/vuejs/vue/commits/03043b90818af1cc42b3d5398a9ed519e64d77cf,,"['src/compiler/parser/index.js', 'test/unit/features/component/component-scoped-slot.spec.js', 'test/unit/features/directives/bind.spec.js']"
yyx990803,yyx990803,f242e119fab42e2f80dfea5fc9e0eaffd1587af7,fix nextTick Promise implementation for polyfills,2016-11-20 17:03:24,https://api.github.com/repos/vuejs/vue/commits/f242e119fab42e2f80dfea5fc9e0eaffd1587af7,,"['src/core/util/env.js', 'test/unit/features/instance/methods-lifecycle.spec.js', 'test/unit/index.js', 'test/unit/modules/util/next-tick.spec.js']"
yyx990803,yyx990803,6c7bc6932859c9d953082c96a94a86d9e94ef8bb,sfc parser: treat all custom blocks as special tags,2016-11-20 16:59:55,https://api.github.com/repos/vuejs/vue/commits/6c7bc6932859c9d953082c96a94a86d9e94ef8bb,,"['src/compiler/parser/html-parser.js', 'test/unit/modules/sfc/sfc-parser.spec.js']"
ktsn,yyx990803,9e6255e45762ae3a5fe2fd3a00d8c4f41c810a29,fix the type of VNodeComponentOptions.Ctor (#4257),2016-11-20 16:59:10,https://api.github.com/repos/vuejs/vue/commits/9e6255e45762ae3a5fe2fd3a00d8c4f41c810a29,,['types/vnode.d.ts']
posva,yyx990803,ff7f2310025c2e9f620cdd8d37d95d49484e957b,"Support custom blocks in SFC parser (#4157)

This allow to use other block appart from `template`, `script` or
`style` in the SFC parser. This allows such things as writing tests or
examples directly into the SFC file. Those are meant to be handled by
programs others than vue-loader like vue-play.",2016-11-20 16:37:42,https://api.github.com/repos/vuejs/vue/commits/ff7f2310025c2e9f620cdd8d37d95d49484e957b,,"['flow/compiler.js', 'src/sfc/parser.js', 'test/unit/modules/sfc/sfc-parser.spec.js']"
chrisvfritz,yyx990803,8bf26536d3b4b5d139070e1730fed7f9df59c9db,"Add promise support to nextTick (#3967)

* add promise support to nextTick

* remove test for non-existent nextTick console error

* Update flow annotation for callback

* Revert flow annotation for nextTick callback",2016-11-20 14:50:38,https://api.github.com/repos/vuejs/vue/commits/8bf26536d3b4b5d139070e1730fed7f9df59c9db,,"['src/core/instance/render.js', 'src/core/util/env.js', 'test/unit/features/instance/methods-lifecycle.spec.js', 'test/unit/modules/util/next-tick.spec.js']"
KingMario,yyx990803,048014ac0d81a22e9c27cb10fbbb55f214a1f136,"Modifiers key modifier for directive on of Vue.js 2.0 (#4034)

* Modifiers key modifier for directive on

* meta modifier key modifier for directive on

* Code format",2016-11-20 14:46:31,https://api.github.com/repos/vuejs/vue/commits/048014ac0d81a22e9c27cb10fbbb55f214a1f136,,"['src/compiler/codegen/events.js', 'test/unit/modules/compiler/codegen.spec.js']"
defcc,yyx990803,c1b84f87fbab4993689dc4a847a137acbcf41a71,fix markStaticRoots with v-else (#4256),2016-11-20 14:43:40,https://api.github.com/repos/vuejs/vue/commits/c1b84f87fbab4993689dc4a847a137acbcf41a71,,"['src/compiler/optimizer.js', 'test/unit/features/directives/once.spec.js', 'test/unit/modules/compiler/optimizer.spec.js']"
yyx990803,yyx990803,9fa4bbbc04f17fe278b280a99225077836d692ec,[release] 2.0.8,2016-11-20 03:14:59,https://api.github.com/repos/vuejs/vue/commits/9fa4bbbc04f17fe278b280a99225077836d692ec,,['package.json']
yyx990803,yyx990803,24637781db3604a5309aae6128186a410701c177,[build] 2.0.8,2016-11-20 03:14:58,https://api.github.com/repos/vuejs/vue/commits/24637781db3604a5309aae6128186a410701c177,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/build.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/build.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,c99414637210da31308a5634477fbcff7286c471,increase transition test duration buffer on saucelabs,2016-11-20 03:08:06,https://api.github.com/repos/vuejs/vue/commits/c99414637210da31308a5634477fbcff7286c471,,"['build/karma.base.config.js', 'test/unit/features/component/component-keep-alive.spec.js', 'test/unit/features/transition/inject-styles.js', 'test/unit/features/transition/transition-group.spec.js', 'test/unit/features/transition/transition-mode.spec.js', 'test/unit/features/transition/transition.spec.js']"
yyx990803,yyx990803,06f41ad9fe9de374b29be5913cb133ce10204046,avoid pushing the same ref more than once (fix #4253),2016-11-20 02:45:52,https://api.github.com/repos/vuejs/vue/commits/06f41ad9fe9de374b29be5913cb133ce10204046,['4253'],['src/core/vdom/modules/ref.js']
HerringtonDarkholme,yyx990803,4dccbbc9978cc70ee04d70b360ea55e3ba9da3bb,"Add missing lifecycle definition (#4251)

* add missing lifecycle definition

* add activated lifecycle tests",2016-11-19 12:27:36,https://api.github.com/repos/vuejs/vue/commits/4dccbbc9978cc70ee04d70b360ea55e3ba9da3bb,,"['types/options.d.ts', 'types/test/options-test.ts']"
yyx990803,yyx990803,4995ce5a6c99277aa73fbf4d344a56c5b28f91af,make flow pass,2016-11-19 02:54:01,https://api.github.com/repos/vuejs/vue/commits/4995ce5a6c99277aa73fbf4d344a56c5b28f91af,,['src/core/vdom/create-component.js']
decademoon,yyx990803,ab428b5c4a7de3f3ab9bbc90fe6218bc256e27b5,fix v-move class when name isn't specified (#4239),2016-11-19 01:41:45,https://api.github.com/repos/vuejs/vue/commits/ab428b5c4a7de3f3ab9bbc90fe6218bc256e27b5,,['src/platforms/web/runtime/components/transition-group.js']
yyx990803,yyx990803,b60cd834660f2141e0e574b82dd17c9b474b8a73,keep-alive re-activated component should get updated props (fix #4237),2016-11-19 01:38:33,https://api.github.com/repos/vuejs/vue/commits/b60cd834660f2141e0e574b82dd17c9b474b8a73,['4237'],"['src/core/vdom/create-component.js', 'test/unit/features/component/component-keep-alive.spec.js']"
yyx990803,yyx990803,cbc1fbc3c72984dd331bb6cad5a3102f64a241ff,fix eslint no-self-compare,2016-11-18 17:34:01,https://api.github.com/repos/vuejs/vue/commits/cbc1fbc3c72984dd331bb6cad5a3102f64a241ff,,['src/core/observer/index.js']
yyx990803,yyx990803,acfe1ad4a266f4d43cdd003c3003da58d893d11d,warn using reserved attrs as prop (close #4241),2016-11-18 17:13:12,https://api.github.com/repos/vuejs/vue/commits/acfe1ad4a266f4d43cdd003c3003da58d893d11d,['4241'],"['src/core/instance/state.js', 'test/unit/features/options/props.spec.js']"
yyx990803,yyx990803,e4fd6327906a8470c7d9999b0729c24e46cc6b67,avoid resetting innerHTML/textContent if value is the same (fix #4247),2016-11-18 16:56:56,https://api.github.com/repos/vuejs/vue/commits/e4fd6327906a8470c7d9999b0729c24e46cc6b67,['4247'],['src/platforms/web/runtime/modules/dom-props.js']
yyx990803,yyx990803,c1bf20acb675aff7ba3e13381b1d45c395a3da7f,do not trigger change on NaN->NaN set (fix #4236),2016-11-18 16:47:02,https://api.github.com/repos/vuejs/vue/commits/c1bf20acb675aff7ba3e13381b1d45c395a3da7f,['4236'],"['src/core/observer/index.js', 'test/unit/modules/observer/observer.spec.js']"
yyx990803,yyx990803,9a742cb423690acb29990bd38f5c17f7b21f12f8,only treat binding as domProps on specific elements (fix #4233),2016-11-18 16:36:05,https://api.github.com/repos/vuejs/vue/commits/9a742cb423690acb29990bd38f5c17f7b21f12f8,['4233'],"['flow/compiler.js', 'src/compiler/directives/bind.js', 'src/compiler/parser/index.js', 'src/core/config.js', 'src/core/instance/render.js', 'src/platforms/web/util/attrs.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,f4df893828779a74f6379a6068c223a25400828a,fix weex tests for optimizer adjustments,2016-11-17 23:15:10,https://api.github.com/repos/vuejs/vue/commits/f4df893828779a74f6379a6068c223a25400828a,,"['test/weex/compiler/class.spec.js', 'test/weex/compiler/compile.spec.js', 'test/weex/compiler/style.spec.js']"
yyx990803,yyx990803,9a659593c48d6e88058515bf407ba61a6d359f79,adjust optimizer strategy and avoid marking simple elements as static root,2016-11-17 23:08:23,https://api.github.com/repos/vuejs/vue/commits/9a659593c48d6e88058515bf407ba61a6d359f79,,"['src/compiler/optimizer.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/compiler/optimizer.spec.js']"
defcc,yyx990803,8f7c49c9ba76a288b9eaf8a0bd172fc68218bc6c,"Remove old static style when applying style update  (fix #4227) (#4235)

* both static style and stylebinding should be removed

* update test case

* update test case",2016-11-17 16:25:54,https://api.github.com/repos/vuejs/vue/commits/8f7c49c9ba76a288b9eaf8a0bd172fc68218bc6c,['4227'],"['src/platforms/web/runtime/modules/style.js', 'test/unit/features/directives/style.spec.js']"
,yyx990803,f80231773e486f3ef487472f615b785bf7a0b32b,destroyed elements pass their styles onto others that are similar (#4232),2016-11-17 14:16:42,https://api.github.com/repos/vuejs/vue/commits/f80231773e486f3ef487472f615b785bf7a0b32b,,['test/unit/features/directives/style.spec.js']
yyx990803,yyx990803,cd0e37361227b9b6f34e88dda3f4934c3932014d,[release] 2.0.7,2016-11-16 21:54:25,https://api.github.com/repos/vuejs/vue/commits/cd0e37361227b9b6f34e88dda3f4934c3932014d,,['package.json']
yyx990803,yyx990803,d822e1ca3c935da7e1b7535db44ce03ca789ff63,[build] 2.0.7,2016-11-16 21:54:25,https://api.github.com/repos/vuejs/vue/commits/d822e1ca3c935da7e1b7535db44ce03ca789ff63,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'dist/vue.runtime.common.js', 'dist/vue.runtime.js', 'dist/vue.runtime.min.js', 'packages/vue-server-renderer/build.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/build.js', 'packages/vue-template-compiler/package.json', 'packages/weex-template-compiler/build.js', 'packages/weex-vue-framework/index.js', 'src/core/index.js']"
yyx990803,yyx990803,d8309248db4da8e162dc857d92a7ef45bac39e94,fix eslint,2016-11-16 17:06:27,https://api.github.com/repos/vuejs/vue/commits/d8309248db4da8e162dc857d92a7ef45bac39e94,,['src/platforms/weex/runtime/index.js']
yyx990803,yyx990803,366202f31668619e6e8d3cb71dc68ec1e9d4f444,fix entity-decoder build config,2016-11-16 16:25:40,https://api.github.com/repos/vuejs/vue/commits/366202f31668619e6e8d3cb71dc68ec1e9d4f444,,"['build/config.js', 'src/compiler/parser/entity-decoder.js', 'src/compiler/parser/index.js', 'src/platforms/weex/runtime/index.js']"
yyx990803,yyx990803,eb92723df54373ebc2aad1790566bdcf058699ae,avoid merging text nodes when the node is a cloned slot node (fix #4209),2016-11-16 04:07:50,https://api.github.com/repos/vuejs/vue/commits/eb92723df54373ebc2aad1790566bdcf058699ae,['4209'],"['src/core/vdom/helpers/normalize-children.js', 'test/unit/features/component/component-slot.spec.js']"
yyx990803,yyx990803,02620c928f19716dc16cf2a16c5d2f5ab2378b1d,fix weex-compiler externals,2016-11-16 02:43:47,https://api.github.com/repos/vuejs/vue/commits/02620c928f19716dc16cf2a16c5d2f5ab2378b1d,,['build/config.js']
yyx990803,yyx990803,83eb63b612432ba0604a9a05f71bafb6ab07c908,update weex release script,2016-11-15 23:11:00,https://api.github.com/repos/vuejs/vue/commits/83eb63b612432ba0604a9a05f71bafb6ab07c908,,"['build/get-weex-version.js', 'build/release-weex.sh']"
yyx990803,yyx990803,1f0384363e2bac23c5687a9f58076ed09b1f44fe,[release] weex-vue-framework@2.0.6-weex.1,2016-11-15 23:10:40,https://api.github.com/repos/vuejs/vue/commits/1f0384363e2bac23c5687a9f58076ed09b1f44fe,,"['packages/weex-template-compiler/build.js', 'packages/weex-template-compiler/package.json', 'packages/weex-vue-framework/index.js', 'packages/weex-vue-framework/package.json']"
